Date,EMA5,EMA21,EMA63,Position
2018-04-16,1338.3912497871588,1300.1016125992828,1276.1735077985115,Long
2018-04-17,1350.4622085247727,1306.8745683629843,1279.249464617308,Long
2018-04-18,1360.0785653498485,1313.4597238754402,1282.376396316767,Long
2018-04-19,1367.6623215665659,1319.7660975231274,1285.515566244368,Long
2018-04-20,1377.0289907110441,1326.6748458392067,1288.9607775804816,Long
2018-04-23,1378.502969807363,1331.654489672006,1291.8510947810914,Long
2018-04-24,1381.6727562049086,1336.7779296109147,1294.8561333504322,Long
2018-04-25,1383.6432471366059,1341.3966841008316,1297.7538863394811,Long
2018-04-26,1395.1160057577374,1348.3662149098468,1301.5134999851223,Long
2018-04-27,1397.280869171825,1353.2066131907698,1304.6415342355872,Long
2018-04-30,1409.802317781217,1360.6283042643363,1308.710399259475,Long
2018-05-02,1406.4377918541447,1364.1810711493965,1311.5540974076164,Long
2018-05-03,1397.93456156943,1365.703528408542,1313.7220350198784,Long
2018-05-04,1396.0693300462867,1368.1249228259474,1316.1788110192572,Long
2018-05-07,1405.5078900308579,1373.2394762054068,1319.5602547374053,Long
2018-05-08,1411.2138780205719,1377.7291469140062,1322.7810547143613,Long
2018-05-09,1415.0020416803814,1381.8063489218239,1325.8997207857876,Long
2018-05-10,1414.5161724535876,1384.691629383476,1328.6386180737318,Long
2018-05-11,1419.7709949690584,1388.8360848940692,1331.8149312589276,Long
2018-05-14,1423.0999343127055,1392.5562419946084,1334.875646313336,Long
2018-05-15,1429.1069875418038,1396.971228540553,1338.1958165535443,Long
2018-05-16,1451.6863153612026,1406.05065967323,1343.153602629996,Long
2018-05-17,1465.3763262408017,1413.9329949756636,1347.8286884228087,Long
2018-05-18,1485.9140514938679,1424.2108592506033,1353.4274638470959,Long
2018-05-21,1491.0000333292453,1431.2073263187303,1358.044480508124,Long
2018-05-22,1493.011822219497,1437.191696653391,1362.3879467422453,Long
2018-05-23,1492.3878051463314,1442.0960670485372,1366.4114412503002,Long
2018-05-24,1489.7529214308877,1445.9494385895791,1370.1011822737285,Long
2018-05-25,1492.6400906205918,1450.7189831723447,1374.1109712339244,Long
2018-05-28,1496.8152360803947,1455.6686689748587,1378.2064261016142,Long
2018-05-29,1496.3814220535965,1459.2909530680533,1381.8722813484387,Long
2018-05-30,1500.2446377023978,1463.7164181527758,1385.81286846255,Long
2018-05-31,1510.950486134932,1469.956942229796,1390.3925345418452,Long
2018-06-01,1510.9240627566214,1473.6764216634508,1394.1574933374125,Long
2018-06-04,1502.7761168377476,1474.8404037849552,1397.0425787018683,Long
2018-06-05,1497.2173215584985,1475.863978986323,1399.825614711185,Long
2018-06-06,1496.1581867056657,1477.5163369875663,1402.7698116577105,Long
2018-06-07,1505.563628470444,1481.7761710796058,1406.5699585434072,Long
2018-06-08,1509.4723913136295,1485.0046934360053,1410.0299572451759,Long
2018-06-11,1513.9167342090864,1488.4411231236413,1413.554190456264,Long
2018-06-12,1528.6234444727243,1494.7680087487647,1418.0692740357558,Long
2018-06-13,1532.9601039818162,1499.0285009534223,1421.9306536908884,Long
2018-06-14,1532.1744116545442,1501.898912412202,1425.326665356798,Long
2018-06-15,1535.3592351030297,1505.5198187383653,1428.9642346268981,Long
2018-06-18,1533.4409874020198,1507.7093344894229,1432.1092426698076,Long
2018-06-19,1529.7689672680133,1509.0471156267479,1434.931607805126,Long
2018-06-20,1527.7647608453422,1510.3843185697706,1437.707380936216,Long
2018-06-21,1527.4025815635614,1511.8655826088823,1440.4877197507092,Long
2018-06-22,1531.8398803757077,1514.4882094626203,1443.6198059459996,Long
2018-06-25,1537.0496255838052,1517.4864736932911,1446.865096885187,Long
2018-06-26,1542.6305770558704,1520.7870197211737,1450.206577607525,Long
2018-06-27,1542.375178037247,1522.7031433828852,1453.07088393229,Long
2018-06-28,1540.113033691498,1523.8745617117138,1455.6495670906559,Long
2018-06-29,1550.8686094609989,1528.2841252833762,1459.2973856503227,Long
2018-07-02,1558.7734903073326,1532.493136803069,1462.90006897375,Long
2018-07-03,1564.0593615382218,1536.323861093699,1466.3916638183202,Long
2018-07-04,1577.9627513588148,1542.6371038124537,1470.7472221677476,Long
2018-07-05,1591.0639939058765,1549.421592465867,1475.3259489437555,Long
2018-07-06,1596.7002959372512,1554.7444386053335,1479.4711661642632,Long
2018-07-09,1604.8012146248343,1560.7679489139396,1483.89403759663,Long
2018-07-10,1608.6369264165564,1565.8170762853995,1488.0319848592353,Long
2018-07-11,1621.1423096110377,1573.1203489867266,1492.9732689573843,Long
2018-07-12,1637.2078694073584,1581.8674980788423,1498.484697708716,Long
2018-07-13,1648.014067938239,1589.845585980766,1503.8328779365688,Long
2018-07-16,1657.9647009588261,1597.8474388006962,1509.271411969801,Long
2018-07-17,1642.386582972551,1599.0640668188146,1512.4576286894946,Long
2018-07-18,1619.8813386483675,1596.8646834716494,1514.408041855448,Long
2018-07-19,1606.059401432245,1595.1874874287723,1516.408275766215,Long
2018-07-20,1599.5274752881635,1594.3944088443386,1518.5975053672707,Long
2018-07-23,1605.9674541921092,1596.6174091312168,1521.7303149495435,Long
2018-07-24,1603.314525128073,1596.743887119288,1524.1140134511204,Long
2018-07-25,1596.771369752049,1595.5567209266255,1525.975608624523,Long
2018-07-26,1597.8385871680327,1595.9582028423868,1528.2880277925065,Long
2018-07-27,1595.0529954453552,1595.3694400385334,1530.2003335489906,Long
2018-07-30,1602.681041630237,1597.421048580485,1532.9421085630845,Long
2018-07-31,1621.483202420158,1603.0270918004408,1536.8841527954883,Long
2018-08-01,1634.8642899467723,1608.3543075458554,1540.7823500518793,Long
2018-08-02,1648.3199676311817,1614.4340362235048,1544.9838804565081,Neutral
2018-08-03,1661.9211974207878,1621.2240017486406,1549.4882484734921,Neutral
2018-08-06,1660.5454872805253,1624.5485531351278,1552.8728053024456,Neutral
