Date,EMA5,EMA21,EMA63,Position
2018-10-11,1475.8670498517683,1531.6214076511887,1593.157662819089,Long
2018-10-12,1485.187326901179,1529.0947234101716,1590.3661071372424,Long
2018-10-15,1477.572353600786,1523.0263310092469,1586.3653665079537,Long
2018-10-16,1478.8510514005243,1519.2428870084063,1583.0854627733302,Long
2018-10-17,1484.7494559336828,1517.1795577349149,1580.3811128429136,Long
2018-10-19,1493.9193149557886,1516.7322373044678,1578.2522978478225,Long
2018-10-22,1502.1084819705259,1516.8917444586073,1576.384626540078,Long
2018-10-23,1497.076797313684,1514.175533871461,1573.5917765857005,Long
2018-10-24,1504.5487568757894,1514.6589104286008,1571.9011796923974,Long
2018-10-25,1507.7956475838596,1514.625321207819,1570.10081248326,Long
2018-10-26,1505.6884720559065,1513.4297575525627,1567.956228374408,Long
2018-10-29,1502.5653453706045,1511.8742425023297,1565.7175678627077,Long
2018-10-30,1513.3790129137365,1513.977161183936,1564.757842241998,Long
2018-10-31,1529.7900696091579,1518.398526803578,1564.6907903906856,Long
2018-11-01,1536.218160072772,1521.1872371850711,1564.2027763472267,Long
2018-11-02,1550.3960910485148,1526.4203931682464,1564.6574381176258,Long
2018-11-05,1560.3619610323433,1531.3179666074966,1565.1460713327,Neutral
2018-11-06,1564.404230688229,1535.0607669159058,1565.3755306660532,Neutral
2018-11-07,1570.9212204588196,1539.5057153780963,1565.956145332739,Neutral
2018-11-09,1584.500092639213,1546.0649991619057,1567.3843231973408,Neutral
2018-11-12,1587.6749477594753,1550.424968147187,1568.2168336599239,Neutral
2018-11-13,1595.187432506317,1555.8601894065337,1569.5291951705512,Neutral
2018-11-14,1614.4564980042114,1564.6905930059397,1572.1374899777215,Neutral
2018-11-15,1624.2673040028078,1571.8904405508542,1574.3797220409178,Neutral
2018-11-16,1625.3636680018722,1576.950981955322,1576.0414931021392,Neutral
2018-11-19,1630.045261001248,1582.62893332302,1578.0217104114474,Neutral
2018-11-20,1630.789492000832,1587.142480657291,1579.7172180235896,Neutral
2018-11-21,1629.9848646672215,1590.8909469611735,1581.2377927728526,Neutral
2018-11-22,1624.678793111481,1592.9978290556123,1582.263694561201,Long
2018-11-26,1643.2713357409875,1600.9486101414657,1585.3322172624135,Long
2018-11-27,1652.2296371606585,1607.2393037649688,1587.9826554729632,Long
2018-11-28,1657.8484447737726,1612.8617361499716,1590.517136864433,Long
2018-11-29,1673.2534961825152,1621.1528145908833,1594.0654638061696,Long
2018-11-30,1678.866263121677,1627.419994809894,1597.066286718477,Long
2018-12-03,1705.605178081118,1639.3893596453581,1602.1293092585245,Long
2018-12-04,1717.6657810540787,1648.6982348594165,1606.4936116879455,Long
2018-12-05,1738.6982893693857,1660.7041504176514,1611.9395396351972,Long
2018-12-06,1737.7526355795906,1667.5366211069559,1615.8120955215973,Long
2018-12-07,1744.4452383863938,1675.745150460869,1620.2501689115472,Long
2018-12-10,1739.753124257596,1680.7109455098807,1623.6913791330614,Long
2018-12-11,1736.3359451717308,1685.1464583726188,1626.9979481289033,Long
2018-12-12,1748.2543591144872,1693.0505246114715,1631.532111843625,Long
2018-12-13,1761.4834967429915,1701.6770016467922,1636.4199137235116,Long
2018-12-14,1771.908919828661,1709.9572529516292,1641.305534107152,Long
2018-12-17,1775.6954648857743,1716.6219167742083,1645.7418785100535,Long
2018-12-18,1775.0239865905164,1721.8091088856438,1649.7399769941144,Long
2018-12-19,1775.8771970603443,1726.8795188051306,1653.7350907755483,Long
2018-12-20,1773.0574950402297,1730.5648435501187,1657.2876845325625,Long
2018-12-21,1761.3011066934866,1731.2215241364715,1659.80332970342,Long
2018-12-24,1747.4091524623245,1730.1673168513378,1661.6727645251883,Long
2018-12-26,1740.3801086415497,1729.817744501216,1663.6930537900262,Long
2018-12-27,1743.1777627610331,1731.5409560011053,1666.351804327838,Long
2018-12-28,1747.3393745073554,1733.7338325464593,1669.142766630093,Long
2018-12-31,1749.3428676715703,1735.517107224054,1671.7742381104026,Long
2019-01-01,1744.720521781047,1735.5133547491398,1673.7649128569526,Long
2019-01-02,1736.339356520698,1734.064597590127,1675.1965413926728,Long
2019-01-03,1731.9723720137988,1733.0803980819337,1676.6978495679018,Long
2019-01-04,1726.909071675866,1731.5987683472124,1677.950493987655,Long
2019-01-07,1724.5774021172442,1730.5365224065567,1679.2618555192905,Long
2019-01-08,1718.4942284114964,1728.3357368241423,1680.1076688155626,Long
2019-01-09,1718.9836196076644,1727.574524567402,1681.3531292275763,Neutral
2019-01-10,1719.6952564051096,1726.9876159703654,1682.5957980017147,Neutral
2019-01-11,1714.773766270073,1724.982449609423,1683.293766376661,Neutral
2019-01-14,1709.7262528467154,1722.6777929176571,1683.8043119898903,Neutral
2019-01-15,1714.6960418978103,1722.85577719787,1685.080290365206,Neutral
2019-01-16,1712.452675265207,1721.5021558162455,1685.7954669787935,Neutral
2019-01-17,1704.196070510138,1718.427674469314,1685.8544480419562,Neutral
2019-01-18,1696.314877006759,1714.9844758811944,1685.688761853145,Neutral
2019-01-21,1691.9601213378396,1712.099578982904,1685.6125696077343,Neutral
2019-01-22,1690.11676555856,1709.7659858026398,1685.6381159949924,Neutral
2019-01-23,1694.348188705707,1709.1337175478543,1686.1747697138987,Neutral
2019-01-24,1694.695993137138,1707.884434316231,1686.4627957228395,Neutral
2019-01-25,1694.060715758092,1706.512227651119,1686.6605258877507,Neutral
2019-01-28,1689.2047431720616,1704.0559158646536,1686.4365343912584,Neutral
2019-01-29,1690.3676151147079,1703.0229561496851,1686.6320601602815,Neutral
2019-01-30,1683.6431887431388,1700.0385361360775,1686.1183812802728,Neutral
2019-01-31,1688.7637941620926,1699.9445787600703,1686.5210882715144,Neutral
2019-02-01,1703.7563477747285,1703.0170220546092,1687.9967247317798,Neutral
2019-02-04,1714.8112795164857,1706.0992148678265,1689.5256128026617,Neutral
2019-02-05,1728.2355960109905,1710.5523979707514,1691.5743195588286,Neutral
2019-02-06,1739.915202007327,1715.3453085188648,1693.8149475101152,Neutral
2019-02-07,1750.6244576715515,1720.499641289877,1696.259573181674,Long
2019-02-08,1750.778121447701,1723.2801692635244,1697.9728818009967,Long
2019-02-11,1746.8657122984675,1724.7129624213858,1699.2562571822154,Long
2019-02-12,1740.949211865645,1725.1132577467142,1700.1893807390213,Long
2019-02-14,1733.9696812437637,1724.649381587922,1700.808794465927,Long
2019-02-15,1725.3820904958425,1723.1546113526565,1701.0399855451167,Long
2019-02-18,1712.944220663895,1719.9649631387786,1700.6346260280818,Long
2019-02-19,1700.1717167759302,1715.8433036716167,1699.821878620954,Long
2019-02-20,1690.2274741839537,1711.7065477923788,1698.9005383202993,Long
2019-02-21,1690.4071017893025,1709.8028940839808,1698.64634515404,Long
2019-02-22,1694.975339859535,1709.2855233490736,1698.8171411179762,Neutral
2019-02-25,1698.5347479063569,1708.9553452264306,1699.0307793330394,Neutral
2019-02-26,1701.5821252709047,1708.839121114937,1699.3009699788818,Neutral
2019-02-27,1692.1312068472698,1705.6018710135788,1698.4862324795417,Neutral
2019-02-28,1684.5940628981798,1702.3216804668898,1697.5810306833062,Neutral
2019-03-01,1680.2116749321199,1699.514882151718,1696.7643390682028,Neutral
2019-03-05,1674.06213728808,1696.0828985015617,1695.6705491598213,Neutral
2019-03-06,1661.9969911920534,1690.7905167286924,1693.864178842327,Neutral
2019-03-07,1655.7521851280358,1686.4697945715386,1692.2828786597543,Neutral
2019-03-08,1650.368440752024,1682.2089907013988,1690.636568451637,Neutral
2019-03-11,1651.067119834683,1679.5049440921805,1689.4436906250235,Neutral
2019-03-12,1657.9085568897885,1678.7855338110733,1688.8858075117414,Long
2019-03-13,1666.5807209265258,1679.252762464612,1688.7307838082495,Long
2019-03-14,1669.0539359510174,1678.77527187692,1688.2704582517417,Long
2019-03-15,1658.2085646340117,1674.9336855244726,1686.653188368875,Long
2019-03-18,1650.705245756008,1671.3668602949751,1685.0608577323476,Long
2019-03-19,1646.377553170672,1668.3082519045229,1683.5815236782116,Long
2019-03-20,1639.6060721137815,1664.4677844586572,1681.7840732507675,Long
2019-03-22,1632.040441409188,1660.1442749624157,1679.756732836681,Long
2019-03-25,1625.6476886061255,1655.8459029658325,1677.6662781542848,Long
2019-03-26,1624.581694737417,1652.8098851507568,1675.9407603057134,Long
2019-03-27,1622.9074904916115,1649.7870848643242,1674.17883285866,Long
2019-03-28,1622.787041327741,1647.3106356039311,1672.5653113005767,Long
2019-04-01,1624.6659295518275,1645.5936420035737,1671.1858861349338,Long
2019-04-02,1625.003116367885,1643.7830827305215,1669.7637487557172,Long
2019-04-03,1619.9765242452568,1640.704924300474,1667.8937359821011,Long
2019-04-04,1615.2604318301712,1637.5343172731582,1665.9541894514105,Long
2019-04-05,1609.7235072201142,1633.9993482483255,1663.850922843554,Long
2019-04-08,1607.8950578134095,1631.2937855893867,1661.988023973443,Long
2019-04-09,1611.6866708756065,1630.2007048085334,1660.653082505523,Long
2019-04-10,1618.598608917071,1630.4026848259396,1659.7708763334754,Long
2019-04-11,1628.4258872780474,1632.009753841763,1659.4055503230543,Long
2019-04-12,1638.5908095186983,1634.4561993106936,1659.3903973129588,Long
2019-04-15,1645.4958830124656,1636.7152748279032,1659.387760834429,Long
2019-04-16,1655.398907341644,1640.2143367526394,1659.8820481833532,Long
2019-04-18,1662.4345172277629,1643.5135549569447,1660.4015384588733,Long
2019-04-22,1667.1088104851754,1646.5084496881316,1660.9032840382836,Long
2019-04-23,1671.6221823234505,1649.612129352847,1661.5203353495872,Neutral
2019-04-24,1677.3290948823003,1653.1694739571337,1662.3710411199124,Neutral
2019-04-25,1675.2238319215337,1654.7916405064852,1662.6411118974152,Neutral
2019-04-26,1678.0439152810227,1657.4182260968046,1663.298704713121,Neutral
2019-04-30,1683.248311520682,1660.7126695425495,1664.247404690836,Neutral
2019-05-02,1675.7493626804546,1660.7161964023178,1664.1381565754973,Neutral
2019-05-03,1661.1144024536366,1658.091495093016,1663.128979245013,Neutral
2019-05-06,1643.4404853024243,1653.5461456300145,1661.4090939873563,Neutral
2019-05-07,1640.8437872016161,1651.9192588454678,1660.6041345190015,Neutral
2019-05-08,1636.2861984677443,1649.669419041334,1659.5593497215327,Neutral
2019-05-09,1638.081708645163,1648.9424472193946,1659.0003928239848,Neutral
2019-05-10,1634.0433640967753,1646.8537406539951,1657.9680891419855,Neutral
2019-05-13,1636.0244333978503,1646.229452594541,1657.4061667312985,Neutral
2019-05-14,1636.2209602652338,1645.355321813219,1656.7564119584454,Long
2019-05-15,1627.5354498434895,1642.15614973929,1655.300412490994,Long
2019-05-16,1627.2533695623263,1640.7500642175362,1654.4063123819003,Long
2019-05-17,1642.6750980415509,1643.7290179250328,1655.003569963716,Long
2019-05-20,1664.4226810277005,1649.564366022757,1656.6571411210998,Long
2019-05-21,1683.0161623518006,1655.9860713843245,1658.6429531173155,Long
2019-05-22,1689.9677249012007,1660.3392330766585,1660.0563248948995,Long
2019-05-23,1689.960945934134,1663.030883524235,1660.990420616934,Long
2019-05-24,1688.5913549560894,1665.1055462038498,1661.767350378905,Long
2019-05-27,1694.8568423040597,1668.9493890034998,1663.1929899608142,Long
2019-05-28,1700.6237592027064,1672.8774075486363,1664.7231338057886,Long
2019-05-29,1705.7370471351378,1676.794336226033,1666.3243990931078,Neutral
2019-05-30,1710.237906090092,1680.652998750939,1667.9779998714482,Neutral
2019-05-31,1714.6035910600617,1684.5331771372173,1669.7079049067154,Neutral
2019-06-03,1733.9587903733745,1692.5455418520157,1672.9254450346305,Long
2019-06-04,1739.1216562489165,1697.718436956378,1675.3167557522984,Long
2019-06-06,1749.6778651659442,1704.3613320512527,1678.3003034787891,Long
2019-06-07,1754.4671281106296,1709.7871795011388,1680.979845682577,Long
2019-06-10,1764.6457694070864,1716.6249860919443,1684.2305708799965,Long
2019-06-11,1767.3524286047243,1721.72869162904,1686.9972951337465,Long
2019-06-12,1771.5015540698164,1727.0078837536726,1689.897373567067,Long
2019-06-13,1773.7536810465444,1731.6669793215206,1692.6586411118462,Long
2019-06-14,1768.0123416976965,1733.9272232922915,1694.654610545851,Long
2019-06-17,1762.6110111317976,1735.5527802657193,1696.440664903793,Long
2019-06-18,1756.2959720878653,1736.2903360597447,1697.9164533130495,Long
2019-06-19,1752.7604657252436,1737.1448012361316,1699.4093595532668,Long
2019-06-20,1752.4577828168292,1738.4818572146648,1701.0482050984772,Long
2019-06-21,1739.8332238778862,1736.3093343769679,1701.4712020016498,Long
2019-06-24,1730.7051002519243,1734.1401997063342,1701.8142535953482,Long
2019-06-25,1722.0315901679496,1731.4624151875764,1701.9039509829936,Long
2019-06-26,1717.721214778633,1729.4295105341603,1702.128842014775,Long
2019-06-27,1719.182673519089,1728.7636996674185,1702.7531154205633,Long
2019-06-28,1724.4273243460593,1729.3230566067439,1703.7582251261706,Long
2019-07-01,1725.5297965640398,1729.1786642788582,1704.5074912472278,Long
2019-07-02,1729.1763583760267,1729.841465889871,1705.506303458252,Long
2019-07-03,1730.1516299173513,1730.0469847180646,1706.3374243814317,Long
2019-07-04,1733.681001944901,1731.0190539255132,1707.412496932012,Neutral
2019-07-05,1735.3222059632674,1731.708650295921,1708.3872505903867,Neutral
2019-07-08,1724.1715503088449,1728.9960674508372,1708.1835939781872,Neutral
2019-07-09,1712.4351268725634,1725.3566322280337,1707.5829279163688,Neutral
2019-07-10,1697.606775581709,1720.1378541163945,1706.3444012002324,Neutral
2019-07-11,1691.7004560544726,1716.4787598330859,1705.5176329439753,Neutral
2019-07-12,1682.036713702982,1711.5906206664417,1704.179870320726,Neutral
2019-07-15,1676.8074348019882,1707.4777348785833,1702.9976517794532,Long
2019-07-16,1681.1986902013255,1705.8871408896212,1702.5908876925953,Long
2019-07-17,1690.4022354675506,1706.1527940814738,1702.7852138897017,Long
2019-07-18,1689.5663339783673,1704.492951983158,1702.3198800493985,Neutral
2019-07-19,1682.9433113189116,1701.3297078028709,1701.300423360355,Neutral
2019-07-22,1665.684538212608,1694.9512790935191,1699.1087536303437,Neutral
2019-07-23,1658.271137475072,1690.268829721381,1697.3692405793954,Neutral
2019-07-24,1664.7487923167148,1689.12658174671,1696.7547049987893,Neutral
2019-07-25,1671.6552415444767,1688.7939961333725,1696.401999842577,Neutral
2019-07-26,1674.3184600296513,1687.9622598485205,1695.8783403787463,Neutral
2019-07-29,1670.4810646864344,1685.6753520441096,1694.8448383044106,Neutral
2019-07-30,1670.058014457623,1684.1786758582814,1694.0438094198978,Neutral
2019-07-31,1671.9596969717486,1683.413620052983,1693.472536063026,Neutral
2019-08-01,1674.7317576478326,1683.1283708663482,1693.0601405298064,Long
2019-08-02,1678.569340765222,1683.4116559694075,1692.847151982,Long
2019-08-05,1682.3409455101482,1684.0000649721887,1692.7545583263125,Long
2019-08-06,1685.793499673432,1684.7908416110806,1692.7528098786152,Long
