Date,EMA5,EMA21,EMA63,Position
2020-11-24,2.4363728729729965,2.403533673887188,2.4607265771713647,Long
2020-11-25,2.4242485819819977,2.403212430806535,2.4588288716347595,Long
2020-11-26,2.3994990546546653,2.39837493709685,2.455427969396173,Long
2020-11-27,2.382999369769777,2.393977215542591,2.4521333453525425,Long
2020-12-01,2.371999579846518,2.3899792868569008,2.4489416783102755,Long
2020-12-02,2.3646663865643456,2.3863448062335464,2.445849750863079,Neutral
2020-12-03,2.3931109243762307,2.3921316420304968,2.445979446148608,Neutral
2020-12-04,2.4787406162508203,2.415574220027724,2.452355088456464,Neutral
2020-12-07,2.7024937441672137,2.4823402000252033,2.4741564919421997,Neutral
2020-12-08,2.918329162778143,2.561218363659276,2.501526601569006,Neutral
2020-12-09,2.978886108518762,2.610198512417523,2.520228895269974,Neutral
2020-12-10,3.069257405679175,2.66836228401593,2.543034242292787,Long
2020-12-11,3.3461716037861167,2.780329349105391,2.5854394222211377,Long
2020-12-14,3.5974477358574113,2.9002994082776277,2.6327694402767268,Long
2020-12-15,3.631631823904941,2.9729994620705704,2.666120395268079,Long
2020-12-16,3.537754549269961,3.007272238245973,2.6874916329159513,Neutral
2020-12-17,3.5418363661799743,3.0566111256781574,2.7144450193873277,Neutral
2020-12-18,3.47789091078665,3.0832828415255977,2.7343061125314736,Neutral
2020-12-21,3.3352606071911004,3.080257128659634,2.744171546514865,Long
2020-12-22,3.2901737381274003,3.091142844236031,2.7584161856862757,Long
2020-12-23,3.2767824920849336,3.105584403850937,2.7737781798835797,Long
2020-12-24,3.2345216613899557,3.109622185319034,2.785535111762218,Long
2020-12-28,3.2563477742599707,3.1269292593809395,2.8016121395196487,Long
2020-12-29,3.2375651828399805,3.133572053982672,2.81406176015966,Long
2020-12-30,3.225043455226654,3.1396109581660654,2.8261223301546705,Long
2020-12-31,3.2166956368177697,3.1451008710600594,2.837806007337337,Long
2021-01-01,3.2444637578785134,3.159182610054599,2.852249569608045,Long
2021-01-04,3.2629758385856755,3.1719841909587263,2.8662417705577936,Long
2021-01-05,3.275317225723784,3.18362199178066,2.8797967152278625,Long
2021-01-06,3.2668781504825226,3.189656356164236,2.8913655678769916,Long
2021-01-07,3.2945854336550155,3.2042330510583965,2.9056978938808355,Long
2021-01-08,3.2963902891033436,3.2129391373258147,2.918019834697059,Long
2021-01-11,3.2809268594022294,3.2163083066598315,2.928394214862776,Long
2021-01-12,3.253951239601487,3.2148257333271197,2.9368818956483143,Long
2021-01-13,3.2193008264009912,3.208932484842836,2.9435418364093047,Long
2021-01-14,3.1795338842673275,3.1990295316753055,2.9484311540215136,Long
2021-01-15,3.119689256178219,3.180935937886641,2.950042680458341,Long
2021-01-18,3.0631261707854796,3.159941761715128,2.950041346694018,Long
2021-01-19,3.058750780523653,3.149947056104662,2.95316505460983,Long
2021-01-20,3.039167187015769,3.1363155055496925,2.9546286466532727,Long
2021-01-21,3.0094447913438462,3.119377732317902,2.954484001445358,Long
2021-01-22,2.9562965275625643,3.0948888475617293,2.9512188764001905,Long
2021-01-25,2.9041976850417095,3.068080770510663,2.9464932865126845,Long
2021-01-27,2.902798456694473,3.052800700464239,2.945040371309163,Long
2021-01-28,2.935198971129649,3.0480006367856713,2.9467578597057518,Long
2021-01-29,2.9067993140864328,3.030000578896065,2.9437341765899467,Neutral
2021-02-01,2.854532876057622,3.0045459808146044,2.937679983571511,Neutral
2021-02-02,2.8530219173717484,2.990496346195095,2.934939984084901,Neutral
2021-02-03,2.8520146115811658,2.97772395108645,2.9322856095822476,Neutral
2021-02-04,2.834676407720777,2.961567228260409,2.928151684282802,Neutral
2021-02-05,2.806450938480518,2.942333843873099,2.922584444148965,Neutral
2021-02-08,2.7376339589870122,2.911212585339181,2.9125036802693094,Neutral
2021-02-09,2.658422639324675,2.8738296230356193,2.8996129402608934,Neutral
2021-02-10,2.5722817595497833,2.8307542027596537,2.8840000358777407,Neutral
2021-02-11,2.581521173033189,2.8097765479633217,2.875125034756561,Neutral
2021-02-12,2.637680782022126,2.8043423163302923,2.8712148774204183,Neutral
2021-02-15,2.7584538546814175,2.8221293784820842,2.8752394125010303,Neutral
2021-02-16,2.9389692364542785,2.86557216225644,2.888513180860373,Neutral
2021-02-17,3.009312824302852,2.891429238414945,2.8966846439584866,Neutral
2021-02-18,3.006208549535235,2.90129930764995,2.899913248834784,Neutral
2021-02-19,2.9541390330234902,2.8966357342272273,2.898353459808697,Neutral
2021-02-22,2.886092688682327,2.883305212933843,2.893717414189675,Long
2021-02-23,2.874061792454885,2.8802774663034936,2.8923512449962474,Long
2021-02-24,2.866041194969924,2.8775249693668123,2.8910277685901145,Long
2021-02-25,2.8440274633132825,2.87047724487892,2.888183150821673,Long
2021-02-26,2.8126849755421883,2.8595247680717453,2.8838649273584958,Long
2021-03-01,2.825123317028126,2.858658880065223,2.8828066483785424,Long
2021-03-02,2.866748878018751,2.8669626182411116,2.884906440616713,Long
2021-03-03,2.9111659186791674,2.879056925673738,2.8885031143474404,Neutral
2021-03-04,2.9241106124527785,2.8855062960670343,2.890424892024083,Neutral
2021-03-05,2.916073741635186,2.886823905515486,2.8907241141483304,Neutral
2021-03-08,2.910715827756791,2.888021732286805,2.8910139855811954,Long
2021-03-09,2.890477218504527,2.884565211169823,2.889732298531783,Long
2021-03-10,2.8603181456696847,2.8768774646998385,2.8869281642026645,Long
2021-03-12,2.8235454304464565,2.865343149727126,2.8826491590713315,Neutral
2021-03-15,2.782363620297638,2.8503119542973874,2.8769413728503523,Long
2021-03-16,2.7549090801984253,2.8366472311794433,2.871411954948779,Long
2021-03-17,2.7199393867989503,2.8196793010722208,2.8644928313566296,Long
2021-03-18,2.6632929245326338,2.795163000974746,2.854664930376735,Long
2021-03-19,2.6255286163550893,2.7728754554315875,2.845144151302462,Long
2021-03-22,2.6336857442367263,2.7617049594832612,2.83904589657426,Long
